imdbId,Genre
1130980,7
1945062,21
1606339,18
1477173,18
171049,22
93306,17
1240538,19
56040,10
37386,21
407708,17
762138,7
69840,18
179183,17
1605777,21
25031,15
187995,21
1343092,21
1046936,21
74650,19
104467,7
200135,21
1740801,19
862826,21
95483,17
98087,21
45566,18
278490,19
1637612,19
1707821,7
1408101,17
141861,10
2400975,7
2605244,19
241183,5
1828972,21
1684925,21
1520392,14
2312602,19
2234155,7
978649,21
76741,19
43782,18
795473,19
119501,17
2242712,23
22357,18
380349,17
66603,21
1078885,7
1414404,22
124169,19
73394,21
1319746,7
49762,21
77180,7
80427,17
1876248,7
1959438,21
2366450,19
462246,19
1407927,19
212742,18
76391,7
1779076,19
1269706,21
2207050,7
2555426,17
32030,7
70233,22
220924,19
1890391,21
2087850,7
1727516,10
1602613,18
1951261,7
1344315,19
1905041,17
848537,14
78937,17
298597,19
389448,19
23284,18
7264,7
78938,17
455913,19
2404461,21
290230,12
1489167,18
340258,7
74259,21
430650,21
46475,7
81152,7
896031,21
2024519,21
2332523,14
1848784,21
2204379,10
2347569,7
1731697,10
53399,17
1605735,7
1789724,10
1291580,20
52923,19
262240,19
1784575,7
1594921,13
204322,18
230010,19
109167,7
32231,18
1679180,17
1743378,21
1091863,19
1780762,17
1667355,20
2599898,19
2261629,19
2414454,19
62155,7
1426371,21
2125500,21
1723126,19
1815862,17
95063,10
1341718,7
1172992,19
72867,10
5542,8
1670345,18
1426329,20
1155588,5
455980,19
475296,19
1015246,19
1863201,10
2368553,17
2061712,17
1656192,17
1706365,7
1590950,17
1446673,19
1619037,7
1261954,7
39485,7
60112,7
62688,17
54758,21
303970,10
1426360,7
2014346,7
87117,19
2284766,21
844742,2
1857842,10
107922,21
213565,20
1833844,21
1727388,7
1772270,18
1124001,21
429245,19
24435,18
2341664,10
2112129,7
1937149,15
1687221,8
2094064,7
2066176,21
62900,19
1600428,21
4101,8
770828,17
6032,8
2179116,22
1926313,7
2064849,26
1931435,7
2073086,21
1674773,20
1695136,21
2310157,19
2148554,19
1407939,20
2184339,10
107666,5
1785389,19
2032557,21
1879032,7
443091,21
1763270,22
2147484,19
922354,21
60307,10
1176416,17
2396566,19
76341,21
99546,7
1341764,19
1773294,19
2224075,22
1295053,8
65711,5
882113,7
2132285,20
1006823,21
1453405,14
2146688,19
2193418,17
865561,7
1516002,7
1809387,19
1978524,7
106642,19
77159,21
71707,21
79378,21
72355,10
1468322,14
1734433,18
1450320,18
1736049,19
1776196,14
1698651,7
2103217,10
1935065,7
2056740,21
2104837,17
1663662,17
2465238,14
1924396,18
1822302,7
62978,7
54601,21
391728,7
816711,17
1535108,17
2532528,19
385013,7
177876,17
30470,18
1758610,21
93970,19
82592,10
1824254,19
1985443,21
1932767,21
1290472,17
2352394,7
2091398,19
62671,7
54218,18
67861,2
68951,19
1959332,18
2375255,20
2510874,17
2051879,21
271031,7
1767354,7
397696,8
2273321,7
67622,7
51150,10
450497,10
1439573,19
1871236,7
1690953,14
2334879,17
1213663,17
2147365,7
80000,24
2113822,21
289845,17
1893256,17
2172061,7
1935909,18
2404463,17
2081311,7
55593,7
1274273,5
1210819,17
1872880,7
1557720,19
43807,7
186804,17
89034,10
2106420,7
1572146,7
262571,7
238064,20
4134,21
950740,7
26046,7
218127,17
2330866,17
2397619,19
1124378,21
1829012,18
2481238,19
1265589,19
97429,7
109895,7
1977739,21
933877,19
1276962,19
1808587,7
119348,21
411805,7
2450186,10
411806,7
1523267,12
2179053,19
273549,21
84284,21
1877797,7
2072933,7
43276,22
38298,17
106258,17
1528734,19
806940,7
1060256,17
84666,26
1722450,7
25347,7
1714206,7
1932718,7
2265534,21
1625092,19
1711018,10
2179121,7
1668003,21
2216240,21
1608217,19
117966,10
2290151,19
2480784,19
61827,7
2094155,21
2033981,19
2620736,21
24978,17
2856930,20
69434,20
2724064,7
80835,21
1600841,19
2523852,19
102358,21
2205697,7
103978,7
1172957,19
121701,7
138993,17
102579,7
99173,10
2334649,20
2651774,7
469785,7
2395129,21
1354556,19
1553156,19
58917,25
2356180,20
2385104,17
96246,10
109761,10
2296404,17
38270,7
790736,17
1625340,21
2820466,14
1777034,21
60291,18
2495118,17
1741243,17
1480295,17
1918886,7
481348,19
1613763,19
61411,10
82861,21
2375574,21
1457767,10
430065,21
58615,21
1541874,21
1679235,7
1160996,17
1341340,17
1085362,21
2012011,21
62150,22
96894,21
56692,7
2934036,19
1709652,14
39615,21
2795078,19
822813,19
1860353,14
51690,25
2137359,5
1430132,17
1584146,12
970529,17
60484,21
1538833,19
2338846,22
282934,19
1307963,19
379199,21
2499076,19
2265398,7
2180277,21
2318527,7
1821694,17
92549,17
2272350,22
2234025,7
99387,17
31721,18
1911662,17
792988,21
103092,7
102058,21
475271,21
1820400,21
64546,21
929806,21
453366,20
1047517,19
2625030,18
26840,7
1866255,19
1754946,7
2053423,7
1654523,15
1876261,22
1337599,19
1171701,17
1378702,19
1479293,19
50485,25
1272878,17
2954776,19
1999243,8
109900,22
450238,7
94637,7
1748043,19
2459022,22
1935914,22
2282662,19
158831,19
1730687,7
2334873,21
1925435,10
2358891,21
309872,7
96310,17
2085888,19
2292959,21
146425,21
101343,7
96824,7
34458,7
77864,17
83675,7
181947,17
1196124,17
26075,21
42206,18
1305586,7
2077747,19
2325518,10
101366,17
122961,17
114754,7
266850,17
45077,25
101391,7
1861281,19
1625350,18
2243246,19
2510998,19
167565,22
1854564,22
2017020,14
469021,7
99277,17
2007360,7
67592,23
787442,21
452745,8
2908228,14
78187,14
240380,21
2276000,19
98208,19
61253,21
2557848,7
44453,21
2016940,17
51226,17
50432,23
2195548,7
49944,12
346578,14
1683043,14
47960,18
2380408,7
104609,17
3108864,19
110255,17
109442,17
1723121,7
87366,7
1244658,21
2191701,7
3010462,19
1718807,7
2165735,17
31143,7
99321,21
1609113,19
1650554,17
1411250,17
1691917,14
123334,17
31677,18
28850,7
903660,19
97008,10
2545118,19
1413495,21
1887785,21
26123,18
2013293,14
1339122,7
433927,21
60126,17
1828970,10
90637,20
2357129,20
105448,21
110583,19
1538403,17
2359085,19
1570090,7
790663,20
2364949,21
1671513,19
2295750,7
167474,6
1327773,20
2294677,7
284769,21
93468,10
57864,16
2084953,19
1864253,19
1288641,26
2268732,21
2388637,18
2034741,21
1542485,19
1754858,19
49110,18
2194499,7
1922736,14
2112124,17
2245223,19
1188990,21
1464535,21
760188,21
66735,18
2219514,21
1838722,10
1543807,19
1906347,7
1494772,14
1581845,19
1852006,21
1631707,15
1948209,20
57880,19
2005374,18
1756427,17
68455,7
82719,20
1853739,10
51133,7
69825,25
1682949,7
443507,26
15801,21
40271,7
38040,7
57583,7
1961179,7
68642,21
2214913,5
1822311,7
1198340,7
94886,10
2171867,18
215685,22
100534,7
2185178,8
113394,18
119426,7
364447,17
2302334,7
1890375,10
1462757,10
1146320,21
30879,22
46480,21
80331,21
1555093,21
1479688,7
1563725,14
818170,21
1153040,17
2042520,19
1511476,21
2354495,19
2180571,15
1800379,21
398029,17
443435,10
172669,10
1370803,19
40104,21
48975,21
118668,17
2103267,21
1323520,14
1698010,19
1615091,22
43752,18
44012,21
2546038,7
74533,7
95177,5
113926,12
1790834,21
1852770,10
80997,5
125319,7
138797,10
2450440,20
1655413,14
103002,23
106436,23
109302,23
50414,10
101005,7
2378281,7
181315,23
2755016,19
184354,7
2237822,19
2515086,19
163114,7
6684,8
2218003,18
67004,21
1721672,7
250469,23
295369,23
1603314,10
1822381,19
2167202,17
2201548,21
1971466,14
2151988,19
2256858,7
1504467,23
2369497,21
49083,17
282659,21
211653,22
475289,7
48976,15
2660636,19
166791,19
77025,21
181602,17
1741225,19
47348,18
1031276,15
33369,17
51394,25
1727300,7
2621714,19
1038693,7
45825,18
76191,10
93820,17
120101,21
1454468,22
2094762,7
490701,7
100031,21
59348,21
2537176,10
1486834,7
2117946,19
1840911,21
77414,17
838231,21
2245195,7
1392214,18
1206543,18
2330322,10
1920945,20
1985019,7
2226417,10
1778924,21
1979320,17
270053,7
1798291,21
2404311,7
384013,21
1052003,19
1144805,22
2370248,21
1937449,21
93238,7
87513,7
107292,7
387037,21
38321,25
27969,7
379158,19
477424,19
1596753,19
2285752,8
1145157,7
110215,17
2229842,22
2371824,21
1696194,19
1926910,19
494224,10
376720,7
23685,21
97081,17
1754367,21
886500,19
2396485,7
90005,20
1758795,7
1772262,21
65198,7
2023765,21
100589,10
5074,8
5571,8
1132285,18
1223932,21
50928,20
2830416,19
1022883,17
1925479,18
1196339,7
24961,7
192120,8
4277,8
2476154,7
1532958,21
2207658,19
1337117,19
73438,20
997057,21
2182163,17
189201,7
109209,7
93196,21
91668,7
105078,7
1844203,17
2312890,7
1293751,19
2324384,21
1580426,17
86113,10
44396,4
1063327,17
1645048,17
1082862,19
1040007,19
1874789,7
1859446,21
1658487,19
3178822,19
49964,22
1861279,10
47149,15
50722,10
91810,21
2130114,19
333395,19
1488060,19
2821088,21
1909348,7
1821549,22
1167675,10
94651,17
2390361,7
2229499,7
1893326,19
1488181,14
41253,25
1312203,19
865538,19
86340,17
1183908,17
452692,18
2239512,22
1753653,19
2027140,7
2172935,4
432232,19
85356,17
2332579,22
2997766,19
2615134,19
1623757,19
93076,21
2179087,21
36758,7
40473,7
1753821,5
2072227,18
1205071,17
1969991,21
1638939,19
1981140,18
78381,21
219919,7
102848,17
105322,17
1621994,22
44367,17
483195,7
2274570,7
2084773,19
69131,7
82050,8
770214,17
2659414,7
2377938,18
867334,21
1808426,21
2364841,18
205011,7
2278871,21
2070862,21
1701215,21
1846472,21
53272,17
2133239,17
1847746,21
2512204,20
64684,7
2409634,21
2230358,10
274738,10
98157,7
2061756,21
42176,18
1692235,7
86896,17
455949,19
1721478,7
80616,21
2345112,21
1846492,21
2215151,19
121244,7
1606761,17
1568929,10
193493,21
93720,7
189814,21
60558,10
2717558,17
1512228,10
1373149,22
882742,22
68190,22
1985966,14
2823574,17
1684913,7
1787988,18
66846,10
1736636,7
86876,7
439544,18
1554414,7
2901584,7
55743,21
1153102,10
1535109,20
256749,19
77936,21
1928340,21
2390301,7
275085,19
803890,19
1745686,21
69371,15
2577990,19
166960,14
1129404,21
2072145,7
1422800,15
1969175,21
48623,21
1043694,17
46731,20
810951,7
473445,5
1876547,17
94383,7
100888,10
2002718,17
2856738,19
1450321,7
138680,7
1645131,21
1060249,17
35706,9
378420,21
2481198,7
464320,18
37722,15
104293,17
1171222,7
2294965,7
1232827,21
2126362,7
1211956,17
37453,15
1515059,19
103314,7
453533,10
2094877,20
1869416,18
2261542,7
1407061,7
2150209,7
62457,7
268297,21
1939659,21
63219,21
1837703,20
2558550,19
2708946,19
37179,21
1609492,7
2193215,18
103812,7
86980,7
77247,7
1686660,19
107748,19
1821641,14
51570,10
1515725,8
1937269,7
36395,21
119576,21
33366,25
2636522,19
2187884,21
59205,10
1444307,19
255198,17
70122,17
1468381,10
233277,22
47966,23
46109,21
117089,17
101483,7
1663625,7
92676,10
1825157,7
109916,17
1646212,17
2445556,7
2024544,20
2383616,21
1727381,21
2286990,7
2187115,21
2544182,18
1311071,20
157894,19
412308,7
1094627,21
1890383,19
92146,21
1753773,21
1806971,21
133202,26
405461,19
2343617,21
1527725,19
1180311,19
1176725,7
2170301,10
1891845,14
65776,22
56648,10
2357788,19
283090,21
101296,7
419967,21
2014351,19
2017038,17
37989,15
133104,23
189764,22
1930546,21
196632,21
1319722,7
60135,22
88765,7
112563,21
101502,7
109323,18
1611990,19
2075352,19
197273,14
1731141,17
56219,18
106479,5
2616880,14
1670627,7
3040528,19
2446040,14
79800,18
26373,7
39032,2
1709143,10
2145637,7
83900,18
87286,21
2304583,19
2691722,21
169364,21
825244,7
3063516,7
1017456,17
938305,7
2188750,19
1981115,17
2060305,19
2973064,19
76109,17
65737,18
2083695,19
1029167,17
830535,21
366526,17
1675198,19
790636,20
404978,7
2510620,19
2290840,21
3004634,7
1377796,19
1647292,19
1686768,21
1571565,17
1568323,17
1381418,17
2424418,7
2304426,21
1275590,7
1937419,19
99436,21
1733105,21
2852400,21
2263058,19
116975,21
110796,5
1854551,19
14702,21
47400,2
826099,17
1894476,21
1698648,7
2094018,21
1673376,19
2299842,21
2369331,19
1835955,21
774118,19
1468387,21
2836450,7
2302529,7
377029,19
1726888,21
1576421,7
1666305,19
42883,7
1836808,21
2204371,19
2093944,10
1621039,14
314111,17
64470,17
98965,17
1456060,17
140613,20
421696,19
44402,7
1678040,7
109498,21
101509,17
379708,7
57924,10
49358,23
53240,22
387596,17
420917,19
785012,21
265104,17
1470021,22
2167791,21
1204975,7
2492916,19
2262456,21
2765340,21
50128,21
2403029,7
75409,20
290014,17
51369,17
839851,19
1845283,21
2165955,7
72228,17
1727358,10
1757769,23
85867,5
75436,7
139060,22
112594,7
191019,7
816362,19
437489,19
71974,18
347330,21
452011,21
1413493,19
2402179,19
1796406,21
2386327,19
1853548,7
479879,19
92750,10
2315628,21
2431286,20
816442,21
2083355,7
1085382,17
2718492,21
2256749,7
1250757,21
278067,21
46164,21
3277552,8
15493,21
1485763,14
2375379,14
1604070,17
50112,21
99260,17
1951264,17
1170358,22
1335975,17
69228,21
2332514,21
46264,22
1359553,20
1092058,19
108956,21
1905040,10
71679,14
1344355,17
2396226,19
1805516,19
53651,26
54881,22
35771,7
1890371,14
158591,14
62979,21
2387559,7
1196948,7
99089,7
974977,7
1029231,17
70479,7
229367,23
2518924,19
34504,4
40155,18
2415464,10
1605765,7
2147048,7
2314886,17
198913,10
111159,10
109449,10
116717,7
75990,10
284334,21
69530,12
1396226,21
808435,21
2779318,22
51015,21
1386683,7
1743724,21
99280,7
109494,17
88963,22
3021058,19
2215562,19
1592292,7
1789810,19
203425,10
40577,7
2294629,14
164882,17
808265,23
82272,10
74412,17
263238,19
99259,15
2853614,7
89185,12
2168854,21
58933,21
1129441,7
2106675,7
62310,21
1839522,21
1838603,7
113637,20
2429292,21
1703049,14
2042568,21
1426374,21
993846,20
2312718,17
89338,22
112763,17
2628830,21
76765,21
84643,21
49745,25
1885171,19
2086799,21
2304771,20
1322269,21
59080,10
56714,17
200309,17
1833888,7
2786278,21
2976920,20
2405182,21
499456,10
1510686,18
2231554,10
860907,14
1641624,7
2486630,10
2224004,5
1462901,7
120381,22
3089388,19
2430104,19
1261900,19
1536440,7
60446,17
1015999,7
2167873,19
1800241,18
359950,22
1798709,21
57503,17
57715,21
1381512,17
69483,7
64036,7
1017428,21
877351,19
1629747,21
2752200,21
89488,14
2177509,7
35022,8
72030,21
129767,19
52242,18
164982,21
2421662,21
2359427,19
2201221,7
1730311,7
188504,21
2071550,10
94962,10
33056,22
2704212,19
254334,5
215135,17
54230,7
3385404,19
340380,21
1785612,19
122037,10
1285482,7
118942,17
88334,14
489085,7
1331115,19
1091191,17
112668,14
406649,21
2299368,14
57714,17
2235902,7
1571401,21
1764282,19
52063,21
69214,21
1727523,19
112820,7
1696192,14
1638364,19
76313,18
2663812,20
91560,10
835378,17
2140373,20
1596572,19
2287675,7
1810798,21
60434,12
44477,12
53672,6
130377,17
191664,17
1446208,21
57442,19
425624,7
783522,3
2674152,19
74226,10
164984,17
15036,21
1817287,19
3216510,19
2826922,19
1646221,17
2095568,18
2198241,17
1838520,21
795426,21
1041804,17
2763790,16
217066,21
106683,5
87998,10
101688,17
64688,17
82998,18
452604,19
259340,7
81250,21
401019,21
202154,17
123335,17
2430084,19
116056,21
118951,7
1764275,17
73324,10
113224,7
162854,7
1605803,20
2244856,19
1935749,21
2275471,21
1288461,14
1422651,14
2184331,21
249677,14
1321511,17
180657,19
1695765,7
65744,10
57967,7
2969050,7
59942,21
143012,21
199905,21
1229340,7
2093109,19
2299248,20
2505938,19
2536846,21
2400283,21
3003668,17
2883224,7
71950,15
1455810,7
3009336,7
2319863,19
57556,7
2707792,20
39266,7
77525,18
1706620,17
70861,7
86723,22
60584,7
1568816,12
2325719,19
99401,10
90930,10
66221,7
1450364,7
2345567,10
77233,7
2166616,7
1292569,7
104101,7
101741,7
87373,22
2458106,17
88701,21
817307,6
78058,7
1128071,21
3415676,19
2062575,22
2258233,19
182719,2
80764,10
2836166,7
137427,17
1879030,21
2325741,21
1906329,7
1560671,18
80530,17
1657284,17
1623765,21
845439,21
1663143,22
1384927,14
1670388,7
1083448,7
2987732,7
2421234,21
68692,7
1686053,21
1664971,21
1282152,21
2389120,7
2669832,18
342771,7
3421186,7
2325909,21
1907628,7
2147550,21
2325717,7
184197,22
3104078,7
2570738,7
2419284,19
2357790,21
2173366,26
2928078,4
3194532,7
2101473,22
1247667,7
8950,21
104362,15
2513616,19
73138,17
177511,17
1874522,21
2352230,21
985680,7
1954315,21
2374196,15
1669698,14
82835,7
93543,22
186725,17
66572,17
1592530,7
2208272,21
2182209,21
124621,5
2572632,17
1427298,17
79117,17
2025667,7
1091666,21
337610,18
75647,7
2088871,7
2091318,21
1429432,7
1356790,19
1661382,7
3165608,19
422091,17
3011874,19
1341746,19
1942989,21
362192,18
465657,14
1421383,19
1201658,19
982913,22
2281095,19
2369396,17
248965,21
3311384,19
2317524,17
162503,13
69536,22
2072236,19
1311060,7
1509788,22
106743,17
99462,17
988086,19
2473682,10
1714915,7
67249,18
2227830,20
25189,18
307538,7
185157,2
1176095,20
76706,21
110420,17
1814930,19
1081731,22
73034,21
61580,7
282178,10
97260,17
484360,21
119204,21
400201,21
82461,22
68704,18
65163,25
59887,22
1941541,19
2350496,21
1776222,21
20094,7
168922,12
112998,17
109760,17
446463,21
53306,16
1833843,7
2113683,19
382721,17
80711,7
2707858,20
1135083,17
290916,7
271984,10
1847548,5
99103,17
1700845,20
2295196,7
2263944,14
1774358,18
1634003,14
1107812,7
2325002,17
1305131,21
92734,17
61081,22
2178929,19
26409,7
26137,7
40342,7
2331143,21
2058107,20
1844770,7
47220,25
1758595,20
1618445,21
2309021,21
142244,14
452029,19
25132,7
124578,21
29989,21
39595,7
101970,21
388377,17
1391116,21
2315200,7
2370224,19
22409,7
62373,25
1024188,21
346039,21
3155604,22
3218680,14
311926,7
417046,21
1292039,19
97335,7
113935,7
2459100,19
1937118,7
2395385,12
2112206,20
142250,14
861730,18
285104,17
1279185,8
1623777,19
2288005,14
37505,18
1999141,17
1113810,21
1850419,21
416960,7
49453,26
69117,5
1844643,10
2355540,19
2236182,17
3091552,19
116497,23
1801123,21
1408253,17
23327,7
1736552,7
206179,19
1205537,17
1840309,22
1094249,8
111170,17
86357,12
2304953,18
322526,19
1946269,7
2707848,20
84540,17
2842128,8
25725,21
2486682,19
1723642,22
99557,15
82367,10
2752758,10
3019694,17
2673812,19
403539,18
491145,10
135037,14
50152,18
113063,5
58403,10
2397489,7
367232,7
1930294,10
99578,18
1793239,17
2201034,21
481522,17
35807,21
38780,18
217363,21
371530,19
1540741,18
782700,21
198837,17
356922,7
56636,7
24360,18
22635,21
296625,7
162556,7
1504403,10
1327599,19
52382,21
249259,21
177293,7
135509,7
2248944,7
1876330,21
69808,7
2296697,21
1734067,10
387541,17
1464191,21
135520,7
135673,7
106946,17
965484,19
2297063,21
953404,19
439574,19
985119,18
1844633,10
29695,7
3060952,14
63000,17
2328549,10
2094890,21
2078586,7
1592521,7
2178470,7
2936174,19
1094661,20
1386654,19
458375,19
79808,22
2385027,19
399854,7
29594,19
1588342,17
2514894,19
59958,25
1816518,14
48814,26
200138,21
1226334,21
898266,7
1302559,21
27908,7
192718,21
2513092,10
1757800,19
2222206,19
1510926,17
130236,17
217679,10
72500,7
104309,7
106980,18
446370,21
1414368,19
86345,17
2011276,10
1714833,21
62645,25
14672,21
2186812,7
1733679,19
262560,21
73620,18
2654360,19
1188992,7
2285557,19
21632,7
99090,21
82425,7
82440,7
1418377,17
2488310,14
1587157,14
51638,22
50143,18
267659,17
995832,21
109893,7
140627,7
1609479,7
371954,17
1937390,21
2316411,15
1754506,17
1109523,19
133167,21
2142055,17
112304,21
120307,21
2309224,7
2586000,7
1074194,19
1552197,21
1347521,21
33477,7
457290,17
2852458,21
1967545,21
2427892,21
2402623,21
1625150,21
1186373,14
3074694,5
20439,21
408199,18
470023,12
785002,7
77241,17
445800,7
68673,18
138104,20
116446,7
95256,10
119244,15
1981107,17
2407712,19
78838,21
115647,17
1054115,10
87903,22
85627,17
1726861,17
74216,19
2293750,7
21576,19
210843,7
1827528,21
2191861,7
2325989,6
127919,22
3183716,19
22873,21
62518,17
63834,21
64360,17
2425486,7
314390,7
1208647,17
219430,5
43335,25
2177771,21
1855236,21
1490017,14
25965,7
22119,21
2339351,21
2063008,18
89028,21
1234721,17
117547,22
2172985,7
21282,7
1535432,21
46770,21
433722,14
213338,14
2382009,21
1957945,14
2230434,18
88193,21
114565,21
90631,21
1109574,21
291400,7
67332,21
3479540,19
139673,21
380798,21
478548,21
1412442,7
44417,18
37539,18
2324998,19
1800671,5
2207072,7
2731434,7
65850,21
112990,19
3057718,19
1545660,22
171725,14
339385,21
72263,18
1322930,21
981352,23
15152,21
2489734,19
1690389,7
405280,19
1742334,17
2204340,17
3462892,7
1285241,17
119861,2
117315,21
1856053,14
796232,14
54481,7
342180,19
71212,10
1111313,19
1839590,19
2402200,19
458413,7
3092076,7
2406252,21
80486,10
3020226,21
1776143,26
24514,22
1067765,7
1878942,7
89206,14
2333804,21
2318092,21
1837709,21
46058,7
2378884,7
2299206,10
1763316,10
2360880,19
54343,21
81242,19
73168,17
1320378,19
3184096,17
169606,7
93383,18
32247,21
49007,22
1738340,21
1937133,17
2382396,21
88133,15
105744,21
400647,19
1002581,19
286727,19
421045,7
488962,7
2316465,19
1380784,7
490170,17
2363471,19
1559038,19
1679227,19
204714,12
85141,22
2511428,18
328955,7
1236397,7
1978532,7
467923,17
1891769,14
2072045,19
1563712,19
821638,21
109271,22
463953,7
46059,2
53558,21
871425,21
1815717,7
2369127,18
79820,14
2655788,20
2062602,19
1566591,19
1826590,7
2278388,22
2390237,7
2708254,21
121065,21
2073520,14
2294679,19
2442466,21
3469910,18
3469964,21
1673734,20
3290276,18
1349482,7
76674,20
901686,14
1134859,14
1537759,14
1821449,18
1351784,18
2195498,7
473697,18
2386922,19
200310,17
78797,21
76452,19
2852406,21
2980794,22
1735200,7
118989,21
3421514,7
2333598,5
2442502,7
2354181,7
2039345,4
409866,17
199444,21
199445,17
16672,7
1800246,7
2113075,21
816692,22
2234451,21
2340784,19
841993,10
1540767,10
183892,23
74153,18
150488,18
1105,8
3386954,20
2784462,19
55146,21
377515,19
1600656,7
369281,14
139730,8
53583,17
2172934,17
1744612,19
1345444,21
2193265,17
2024469,17
1951216,20
387658,14
471588,14
1407052,14
75386,8
878647,17
1190867,7
2165859,10
2206354,19
1787067,19
1509268,19
2671600,14
2236054,18
1999987,21
2591814,14
1992193,19
997184,21
10281,7
41115,7
21649,21
47872,21
1473345,14
1477835,7
1072754,15
36882,21
66485,7
187501,21
1253863,17
1691154,7
46683,17
67634,21
105388,7
1343712,14
1385956,19
54001,7
41127,21
32256,21
41181,18
1479269,21
2275656,17
2127295,8
1508955,21
2281159,21
2212008,18
65656,10
2213054,21
1744776,14
90793,2
2207519,24
61429,25
2910274,7
2389182,7
1046894,18
81558,17
66469,7
2438644,18
1650516,17
1946310,7
2312262,14
476969,19
2315152,23
953382,22
2823088,7
2350892,17
459744,17
52104,22
1194610,7
1179259,22
1951090,19
2027178,7
74575,25
2151915,21
71438,21
1575539,21
36316,21
44426,22
69795,10
361399,17
390450,21
1592247,21
864835,14
1441395,21
2369135,17
2355495,7
443072,21
1943873,19
2771372,18
104147,17
493101,21
2290075,21
65686,7
2315226,21
974077,21
100661,17
1132474,18
2170299,7
3210686,20
1703232,19
251637,19
480268,7
135166,21
287936,5
783550,19
1754795,21
56628,7
65187,7
1311717,19
93754,7
1990217,21
1571243,17
2268617,14
1564916,7
3034258,7
2464018,7
1477675,17
2359002,21
39251,14
2609222,7
3070936,7
2409302,17
2955316,7
67801,7
78238,7
80903,21
1153698,7
2289538,7
1029161,8
1552624,14
2054790,21
2196017,21
2476090,4
74962,17
80116,7
73131,21
3145026,19
1390398,21
29926,20
22700,7
53802,21
2668134,14
2524822,7
38492,21
67224,21
13201,7
77373,21
20247,21
1327820,21
83242,21
2969776,7
76776,21
73878,7
1063056,10
305633,21
1161404,10
96952,17
2093997,14
1843866,17
2369205,5
1787767,21
2521724,7
2567712,18
1815776,7
2078599,7
2140141,14
960730,19
1959490,17
1821658,14
3482378,14
3146360,22
1240899,22
2077703,14
2626102,19
60660,21
1212451,18
2178935,21
73219,18
1741542,21
3106846,21
2504404,18
78488,7
72201,21
64393,21
23817,18
2737310,19
2308971,19
1308756,19
1398949,19
112534,21
1153546,17
76512,21
75229,17
79753,22
102007,10
18618,21
306892,17
1701995,21
1854568,18
896036,17
303732,21
76306,7
2192882,21
67870,17
102319,7
94094,21
58787,21
3129564,21
445570,7
2175565,7
188766,7
2008693,21
2059171,10
1980246,21
1606674,8
1043726,17
2281587,22
1091744,19
2356999,19
463352,7
792975,7
267440,10
1236242,21
2402105,7
2852470,19
322422,20
2139843,21
1801061,21
2942522,21
64725,21
227066,18
1747958,18
2524674,7
3203290,19
377309,22
1998367,7
1568335,19
45541,21
2535664,21
58981,7
353252,19
2836252,7
1815852,19
2390962,19
1885300,7
28646,25
39210,17
2069955,18
2317225,17
13741,21
2262010,19
389817,19
72136,10
383551,19
2101570,17
1079360,17
2106550,21
73697,17
1492842,21
2536306,21
76890,17
1219817,7
2081260,19
2023714,18
2235779,10
2223990,21
469146,14
1753693,26
2036376,21
2364975,21
315312,18
1833879,10
2378587,19
44418,18
132893,21
1619813,18
28413,22
2265171,17
1845838,18
2234429,17
103116,17
79980,18
9893,7
72229,7
1596565,17
1436336,21
60186,7
55809,7
99172,21
106475,17
477449,19
1759682,19
1827372,17
1872181,17
57960,19
2131523,18
70788,21
75014,21
70704,17
3139072,14
60580,10
105632,17
2234419,19
1697996,19
2234003,21
1753846,19
2388715,10
44981,21
43286,7
167431,17
51020,21
2528814,21
1545986,10
21223,21
1179031,18
44013,21
71610,17
27272,7
109098,17
22639,18
55781,6
1410295,21
2316801,23
431077,5
1848824,5
2404738,7
71780,21
76175,21
78007,22
906777,18
2357291,14
104878,7
2246565,19
1327702,7
2425852,21
2101569,26
2458776,19
965375,17
42282,16
54701,21
2258345,7
2209764,21
64881,21
65974,21
1870419,17
1296899,21
1929263,20
61988,19
20713,21
67377,7
3203890,7
163563,18
2203939,7
2828996,7
266041,21
279967,14
48239,22
195290,21
2637720,19
1121958,19
2392326,7
1194661,21
3261740,8
2359712,8
48124,2
3142224,7
1686821,17
235333,18
1686042,7
66564,7
65979,18
3188560,10
1430612,17
804463,20
26139,7
45578,21
28665,2
36673,6
31121,21
87263,21
113939,18
73357,21
1783232,17
2178256,21
2113681,22
48420,18
2692904,21
224098,21
254703,17
2281365,19
2364066,19
1907614,7
2401807,17
24625,15
24831,7
23790,21
2637994,21
1701186,21
3105418,19
1921064,17
1587877,7
2319018,7
1743922,21
2991516,10
2518926,17
419142,19
230832,17
83506,17
1942787,7
54873,21
1489248,7
2315500,7
1813609,10
21472,21
2665626,21
65989,21
76715,7
70363,26
101542,21
2004420,7
1342378,21
67388,22
1617207,17
64371,21
62285,21
78106,19
1817276,10
3111728,14
3600760,14
1582198,21
2800964,19
2525342,19
1298564,19
76809,10
1935156,19
1979385,19
2516610,5
1817081,7
201116,21
2404181,20
1951181,21
1289451,19
1280558,18
66844,25
1361318,17
38593,4
88402,7
1890373,21
1672845,7
38429,18
1929308,21
2852376,18
1152828,19
80868,21
865907,17
992993,20
57860,17
1691832,17
3014666,7
1694118,17
2379418,21
97409,21
65808,18
15768,21
28165,21
164983,21
75235,17
2872732,17
1877832,17
831387,17
21228,21
69452,16
1707392,21
2463288,7
2396421,19
3056202,19
2359024,18
